ischair,crs,odepartment,action,position,type,udepartment,crstaught,crstaken,
ischair,crs,odepartment,action,position,type,udepartment,crstaught,crstaken
true,ee601,cs,changescore,faculty,gradebook,ee,cs602,cs602
true,ee601,cs,changescore,faculty,gradebook,admissions,cs101,ee101
true,ee101,cs,changescore,faculty,gradebook,admissions,cs601,cs101
true,cs601,cs,changescore,faculty,gradebook,registrar,ee601,cs602
true,ee601,cs,changescore,faculty,gradebook,ce,cs602,cs601
true,cs602,cs,changescore,faculty,gradebook,ce,ee101,cs101
true,cs601,cs,changescore,faculty,gradebook,admissions,ee601,ee601
true,cs601,cs,changescore,faculty,gradebook,registrar,ee601,cs601
true,cs101,cs,changescore,faculty,gradebook,ee,ee601,cs601
true,ee101,cs,changescore,faculty,gradebook,ee,cs602,cs101
true,ee101,cs,changescore,faculty,gradebook,registrar,cs101,ee601
true,cs601,cs,changescore,faculty,gradebook,admissions,cs101,cs601
true,ee601,cs,changescore,faculty,gradebook,ee,cs601,ee101
true,cs601,cs,changescore,faculty,gradebook,cs,ee101,cs101
true,ee601,cs,changescore,faculty,gradebook,cs,cs601,cs602
true,cs601,cs,changescore,faculty,gradebook,ee,ee101,cs602
true,cs101,cs,changescore,faculty,gradebook,ee,cs601,cs101
true,ee601,cs,changescore,faculty,gradebook,cs,cs601,cs101
true,cs101,cs,changescore,faculty,gradebook,ee,cs601,cs101
true,ee601,cs,changescore,faculty,gradebook,ce,cs602,cs602
true,cs101,cs,changescore,faculty,gradebook,admissions,ee101,ee601
true,cs601,cs,changescore,faculty,gradebook,registrar,ee101,cs601
true,ee101,cs,changescore,faculty,gradebook,admissions,cs101,cs602
true,cs602,cs,changescore,faculty,gradebook,cs,ee601,cs601
true,cs101,cs,changescore,faculty,gradebook,admissions,cs601,ee601
true,cs601,cs,changescore,faculty,gradebook,ce,ee601,ee101
true,ee601,cs,changescore,faculty,gradebook,cs,ee101,cs601
true,cs602,cs,changescore,faculty,gradebook,admissions,cs101,cs602
true,cs601,cs,changescore,faculty,gradebook,admissions,cs602,cs101
true,cs101,cs,changescore,faculty,gradebook,registrar,cs601,cs602
true,cs601,cs,changescore,faculty,gradebook,admissions,ee601,cs602
true,ee101,cs,changescore,faculty,gradebook,cs,ee601,ee101
true,ee101,cs,changescore,faculty,gradebook,registrar,cs602,cs602
true,ee601,cs,changescore,faculty,gradebook,registrar,cs101,ee101
true,cs601,cs,changescore,faculty,gradebook,registrar,cs602,cs601
true,ee601,cs,changescore,faculty,gradebook,admissions,cs601,ee101
true,ee601,cs,changescore,faculty,gradebook,cs,cs601,cs601
true,cs101,cs,changescore,faculty,gradebook,cs,cs602,cs101
true,ee101,cs,changescore,faculty,gradebook,cs,cs601,cs601
true,cs602,cs,changescore,faculty,gradebook,admissions,ee601,cs101
true,cs602,cs,changescore,faculty,gradebook,admissions,ee601,cs602
true,ee601,cs,changescore,faculty,gradebook,registrar,cs601,ee601
true,cs602,cs,changescore,faculty,gradebook,ce,ee101,cs601
true,cs602,cs,changescore,faculty,gradebook,ee,ee601,cs602
true,ee601,cs,changescore,faculty,gradebook,ce,cs602,ee601
true,ee601,cs,changescore,faculty,gradebook,ce,cs602,ee601
true,cs101,cs,changescore,faculty,gradebook,registrar,cs601,cs601
true,ee601,cs,changescore,faculty,gradebook,ee,cs602,ee101
true,ee601,cs,changescore,faculty,gradebook,cs,cs602,cs601
true,ee101,cs,changescore,faculty,gradebook,ce,cs602,cs601
true,ee601,cs,changescore,faculty,gradebook,cs,ee101,cs602
true,ee101,cs,changescore,faculty,gradebook,ce,cs601,cs602
true,cs601,cs,changescore,faculty,gradebook,ee,ee601,cs101
true,ee601,cs,changescore,faculty,gradebook,ce,cs601,cs602
true,ee601,cs,changescore,faculty,gradebook,ee,cs601,ee601
true,ee601,cs,changescore,faculty,gradebook,admissions,cs101,cs602
true,cs602,cs,changescore,faculty,gradebook,cs,cs601,cs601
true,ee101,cs,changescore,faculty,gradebook,admissions,cs601,cs601
true,cs101,cs,changescore,faculty,gradebook,ce,cs601,ee601
true,cs101,cs,changescore,faculty,gradebook,registrar,cs602,cs101
true,ee601,cs,changescore,faculty,gradebook,cs,ee101,ee601
true,cs101,cs,changescore,faculty,gradebook,admissions,ee601,ee101
true,ee601,cs,changescore,faculty,gradebook,ce,cs601,cs601
true,ee101,cs,changescore,faculty,gradebook,ce,ee601,cs601
true,cs601,cs,changescore,faculty,gradebook,registrar,cs602,cs101
true,ee101,cs,changescore,faculty,gradebook,registrar,cs101,ee601
true,ee101,cs,changescore,faculty,gradebook,registrar,cs101,cs601
true,cs601,cs,changescore,faculty,gradebook,registrar,cs101,cs602
true,cs602,cs,changescore,faculty,gradebook,ce,cs101,cs101
true,ee101,cs,changescore,faculty,gradebook,ce,ee601,ee101
true,cs601,cs,changescore,faculty,gradebook,ce,cs101,cs601
true,ee601,cs,changescore,faculty,gradebook,admissions,ee101,cs602
true,ee601,cs,changescore,faculty,gradebook,cs,cs601,cs602
true,ee601,cs,changescore,faculty,gradebook,registrar,cs101,cs101
true,cs101,cs,changescore,faculty,gradebook,cs,cs601,cs602
true,ee601,cs,changescore,faculty,gradebook,cs,cs601,ee601
true,ee101,cs,changescore,faculty,gradebook,cs,cs101,ee601
true,ee101,cs,changescore,faculty,gradebook,admissions,cs601,ee601
true,ee101,cs,changescore,faculty,gradebook,cs,cs602,cs101
true,cs602,cs,changescore,faculty,gradebook,registrar,ee601,cs602
true,cs602,cs,changescore,faculty,gradebook,ee,cs601,cs601
true,ee101,cs,changescore,faculty,gradebook,registrar,cs101,cs602
true,cs602,cs,changescore,faculty,gradebook,registrar,ee101,ee101
true,cs101,cs,changescore,faculty,gradebook,admissions,ee601,cs601
true,cs101,cs,changescore,faculty,gradebook,admissions,ee601,cs101
true,cs602,cs,changescore,faculty,gradebook,cs,ee101,cs601
true,ee601,cs,changescore,faculty,gradebook,cs,cs601,ee101
true,cs602,cs,changescore,faculty,gradebook,admissions,ee101,ee601
true,cs101,cs,changescore,faculty,gradebook,admissions,cs602,cs601
true,ee601,cs,changescore,faculty,gradebook,ce,cs101,cs101
true,cs602,cs,changescore,faculty,gradebook,ee,cs101,ee101
true,cs601,cs,changescore,faculty,gradebook,ee,cs602,cs101
true,ee101,cs,changescore,faculty,gradebook,cs,cs601,cs601
true,ee101,cs,changescore,faculty,gradebook,cs,cs602,cs601
true,cs101,cs,changescore,faculty,gradebook,ce,ee601,ee601
true,cs602,cs,changescore,faculty,gradebook,admissions,cs101,ee601
true,cs601,cs,changescore,faculty,gradebook,registrar,cs602,cs601
true,ee601,cs,changescore,faculty,gradebook,ce,ee101,ee601
true,ee101,cs,changescore,faculty,gradebook,cs,cs602,cs601
true,cs101,cs,changescore,faculty,gradebook,ee,ee601,cs601
true,cs601,cs,changescore,faculty,gradebook,admissions,cs602,cs601
true,ee101,cs,changescore,faculty,gradebook,cs,ee601,ee101
true,cs601,cs,changescore,faculty,gradebook,ce,cs602,ee601
true,cs602,cs,changescore,faculty,gradebook,cs,cs101,cs101
true,cs101,cs,changescore,faculty,gradebook,ce,cs602,cs601
true,ee601,cs,changescore,faculty,gradebook,admissions,cs601,ee101
true,ee101,cs,changescore,faculty,gradebook,admissions,ee601,cs101
true,cs101,cs,changescore,faculty,gradebook,cs,cs601,cs101
true,cs101,cs,changescore,faculty,gradebook,admissions,ee601,cs602
true,cs602,cs,changescore,faculty,gradebook,admissions,cs101,ee101
true,cs101,cs,changescore,faculty,gradebook,ee,ee101,cs101
true,cs602,cs,changescore,faculty,gradebook,registrar,ee101,cs602
true,ee101,cs,changescore,faculty,gradebook,cs,cs101,ee601
true,cs602,cs,changescore,faculty,gradebook,registrar,ee601,ee601
true,cs101,cs,changescore,faculty,gradebook,admissions,cs601,cs601
true,cs601,cs,changescore,faculty,gradebook,admissions,ee101,cs601
true,cs601,cs,changescore,faculty,gradebook,cs,ee101,cs602
true,cs601,cs,changescore,faculty,gradebook,ee,cs101,ee601
true,ee601,cs,changescore,faculty,gradebook,cs,cs602,cs601
true,cs601,cs,changescore,faculty,gradebook,admissions,ee601,cs602
true,cs601,cs,changescore,faculty,gradebook,admissions,ee101,ee601
true,ee101,cs,changescore,faculty,gradebook,cs,cs602,cs101
true,ee601,cs,changescore,faculty,gradebook,registrar,cs101,ee101
true,cs101,cs,changescore,faculty,gradebook,registrar,ee101,cs101
true,cs601,cs,changescore,faculty,gradebook,registrar,ee601,ee601
true,ee601,cs,changescore,faculty,gradebook,cs,cs101,ee101
true,ee101,cs,changescore,faculty,gradebook,ce,cs101,cs101
true,ee601,cs,changescore,faculty,gradebook,cs,ee101,cs101
true,cs602,cs,changescore,faculty,gradebook,cs,cs601,ee101
true,cs101,cs,changescore,faculty,gradebook,registrar,cs601,ee101
true,cs101,cs,changescore,faculty,gradebook,ee,ee101,cs602
true,cs602,cs,changescore,faculty,gradebook,cs,cs601,ee601
true,cs601,cs,changescore,faculty,gradebook,cs,ee601,cs602
true,cs602,cs,changescore,faculty,gradebook,registrar,cs601,cs601
true,cs602,cs,changescore,faculty,gradebook,ce,ee601,cs101
true,cs602,cs,changescore,faculty,gradebook,ce,cs101,cs101
true,cs602,cs,changescore,faculty,gradebook,ee,cs601,cs602
true,ee101,cs,changescore,faculty,gradebook,cs,cs601,ee101
true,ee601,cs,changescore,faculty,gradebook,cs,cs101,ee101
true,ee101,cs,changescore,faculty,gradebook,cs,cs101,cs101
true,ee101,cs,changescore,faculty,gradebook,ce,ee601,ee101
true,ee101,cs,changescore,faculty,gradebook,cs,cs101,cs602
true,cs101,cs,changescore,faculty,gradebook,admissions,cs602,cs601
true,cs602,cs,changescore,faculty,gradebook,ce,cs601,ee601
true,ee101,cs,changescore,faculty,gradebook,admissions,cs601,ee601
true,cs602,cs,changescore,faculty,gradebook,registrar,ee101,cs101
true,ee601,cs,changescore,faculty,gradebook,ce,cs101,cs101
true,cs601,cs,changescore,faculty,gradebook,registrar,ee101,cs601
true,cs602,cs,changescore,faculty,gradebook,ee,cs101,ee601
true,cs601,cs,changescore,faculty,gradebook,admissions,cs101,cs602
true,ee601,cs,changescore,faculty,gradebook,admissions,cs601,cs601
true,cs601,cs,changescore,faculty,gradebook,registrar,ee101,ee601
true,cs602,cs,changescore,faculty,gradebook,registrar,ee101,cs602
true,ee601,cs,changescore,faculty,gradebook,ce,ee101,cs602
true,cs601,cs,changescore,faculty,gradebook,admissions,ee601,cs601
true,cs101,cs,changescore,faculty,gradebook,cs,ee601,cs101
true,ee101,cs,changescore,faculty,gradebook,admissions,cs601,cs601
true,cs101,cs,changescore,faculty,gradebook,ce,ee601,cs601
true,cs101,cs,changescore,faculty,gradebook,admissions,cs601,ee601
true,ee101,cs,changescore,faculty,gradebook,cs,cs101,cs602
true,cs101,cs,changescore,faculty,gradebook,admissions,cs602,cs601
true,cs601,cs,changescore,faculty,gradebook,ce,ee101,cs101
true,cs602,cs,changescore,faculty,gradebook,admissions,ee101,ee601
true,cs101,cs,changescore,faculty,gradebook,admissions,ee101,cs602
true,ee101,cs,changescore,faculty,gradebook,ce,cs101,cs601
true,cs601,cs,changescore,faculty,gradebook,ee,ee101,cs602
true,ee601,cs,changescore,faculty,gradebook,admissions,cs601,cs602
true,cs601,cs,changescore,faculty,gradebook,ce,cs602,ee601
true,cs101,cs,changescore,faculty,gradebook,cs,ee601,ee601
true,cs602,cs,changescore,faculty,gradebook,registrar,cs601,cs601
true,ee101,cs,changescore,faculty,gradebook,admissions,cs602,ee601
true,cs602,cs,changescore,faculty,gradebook,cs,cs101,cs101
true,cs602,cs,changescore,faculty,gradebook,admissions,ee101,ee101
true,cs602,cs,changescore,faculty,gradebook,ee,cs601,cs601
true,cs101,cs,changescore,faculty,gradebook,ee,ee101,ee601
true,cs602,cs,changescore,faculty,gradebook,ce,ee601,cs601
true,ee601,cs,changescore,faculty,gradebook,ee,ee101,cs601
true,ee601,cs,changescore,faculty,gradebook,registrar,cs601,ee101
true,ee101,cs,changescore,faculty,gradebook,admissions,cs101,ee601
true,cs601,cs,changescore,faculty,gradebook,ce,ee101,cs602
true,cs602,cs,changescore,faculty,gradebook,ee,cs101,cs602
true,cs601,cs,changescore,faculty,gradebook,cs,ee601,cs101
true,ee101,cs,changescore,faculty,gradebook,registrar,cs602,ee601
true,ee101,cs,changescore,faculty,gradebook,ee,cs101,cs602
true,ee601,cs,changescore,faculty,gradebook,ee,cs602,cs101
true,ee101,cs,changescore,faculty,gradebook,admissions,cs601,ee101
true,cs602,cs,changescore,faculty,gradebook,registrar,cs601,cs101
true,ee101,cs,changescore,faculty,gradebook,ee,cs602,cs101
true,cs602,cs,changescore,faculty,gradebook,ce,cs601,ee101
true,cs602,cs,changescore,faculty,gradebook,ee,ee101,ee101
true,cs601,cs,changescore,faculty,gradebook,cs,cs602,ee601
true,cs101,cs,changescore,faculty,gradebook,cs,ee601,ee601
true,ee101,cs,changescore,faculty,gradebook,cs,cs601,cs601
true,cs101,cs,changescore,faculty,gradebook,ee,cs601,ee101
true,ee101,cs,changescore,faculty,gradebook,ce,cs602,ee601
true,cs101,cs,changescore,faculty,gradebook,registrar,ee101,cs602
true,ee101,cs,changescore,faculty,gradebook,ce,cs101,cs601
true,cs601,cs,changescore,faculty,gradebook,admissions,cs101,cs602
true,cs602,cs,changescore,faculty,gradebook,cs,cs101,cs101
true,cs101,cs,changescore,faculty,gradebook,admissions,cs602,cs602
true,ee101,cs,changescore,faculty,gradebook,admissions,cs101,ee101
true,cs602,cs,changescore,faculty,gradebook,registrar,cs101,cs602
true,cs602,cs,changescore,faculty,gradebook,registrar,cs601,cs602
true,cs601,cs,changescore,faculty,gradebook,admissions,ee101,ee601
true,ee601,cs,changescore,faculty,gradebook,ee,cs101,cs602
true,cs601,cs,changescore,faculty,gradebook,registrar,cs101,cs602
true,ee601,cs,changescore,faculty,gradebook,ee,cs601,ee101
true,cs101,cs,changescore,faculty,gradebook,ee,cs602,cs101
true,ee101,cs,changescore,faculty,gradebook,registrar,cs601,cs101
true,cs601,cs,changescore,faculty,gradebook,ee,ee601,cs602
true,cs602,cs,changescore,faculty,gradebook,registrar,cs601,cs101
true,ee601,cs,changescore,faculty,gradebook,ce,ee101,cs101
true,ee101,cs,changescore,faculty,gradebook,ce,cs101,ee601
true,ee601,cs,changescore,faculty,gradebook,ce,cs602,cs602
true,cs601,cs,changescore,faculty,gradebook,registrar,cs602,cs101
true,ee101,cs,changescore,faculty,gradebook,ce,ee601,cs101
true,cs101,cs,changescore,faculty,gradebook,ee,ee601,cs602
true,cs602,cs,changescore,faculty,gradebook,cs,cs101,cs602
true,cs602,cs,changescore,faculty,gradebook,cs,ee101,ee601
true,cs601,cs,changescore,faculty,gradebook,ee,ee601,cs601
true,cs601,cs,changescore,faculty,gradebook,ce,ee601,ee601
true,ee101,cs,changescore,faculty,gradebook,cs,cs602,cs101
true,cs601,cs,changescore,faculty,gradebook,ce,ee601,ee601
true,cs602,cs,changescore,faculty,gradebook,ee,ee101,cs602
true,cs602,cs,changescore,faculty,gradebook,registrar,cs101,cs602
true,ee601,cs,changescore,faculty,gradebook,admissions,cs602,cs602
true,cs101,cs,changescore,faculty,gradebook,registrar,ee101,cs101
true,ee601,cs,changescore,faculty,gradebook,registrar,cs101,ee601
true,ee601,cs,changescore,faculty,gradebook,ce,cs602,cs602
true,cs101,cs,changescore,faculty,gradebook,ce,ee101,cs602
true,ee101,cs,changescore,faculty,gradebook,admissions,cs101,cs601
true,cs602,cs,changescore,faculty,gradebook,ee,ee101,cs101
true,cs601,cs,changescore,faculty,gradebook,admissions,ee601,cs602
true,cs101,cs,changescore,faculty,gradebook,cs,cs602,ee601
true,cs602,cs,changescore,faculty,gradebook,registrar,cs101,ee101
true,cs101,cs,changescore,faculty,gradebook,admissions,cs602,ee601
true,ee101,cs,changescore,faculty,gradebook,ee,cs602,cs101
true,cs101,cs,changescore,faculty,gradebook,ee,cs602,cs602
true,cs601,cs,changescore,faculty,gradebook,admissions,ee101,ee601
true,ee101,cs,changescore,faculty,gradebook,admissions,cs602,cs601
true,ee101,cs,changescore,faculty,gradebook,cs,cs602,ee101
true,cs602,cs,changescore,faculty,gradebook,ee,cs601,cs601
true,ee101,cs,changescore,faculty,gradebook,cs,cs101,ee601
true,cs602,cs,changescore,faculty,gradebook,ee,cs101,ee101
true,ee101,cs,changescore,faculty,gradebook,cs,cs101,cs602
true,cs101,cs,changescore,faculty,gradebook,registrar,ee601,ee601
true,cs101,cs,changescore,faculty,gradebook,ee,ee101,cs101
true,cs101,cs,changescore,faculty,gradebook,cs,cs602,ee101
true,cs601,cs,changescore,faculty,gradebook,ee,cs101,cs101
true,ee101,cs,changescore,faculty,gradebook,cs,cs101,ee101
true,ee101,cs,changescore,faculty,gradebook,admissions,cs601,cs601
true,cs602,cs,changescore,faculty,gradebook,ee,cs101,ee601
true,ee101,cs,changescore,faculty,gradebook,cs,cs601,ee601
true,ee101,cs,changescore,faculty,gradebook,admissions,cs101,cs602
true,ee101,cs,changescore,faculty,gradebook,ce,ee601,ee101
true,ee601,cs,changescore,faculty,gradebook,ce,cs601,cs602
true,cs602,cs,changescore,faculty,gradebook,registrar,cs601,cs601
true,cs601,cs,changescore,faculty,gradebook,cs,ee101,cs602
true,cs602,cs,changescore,faculty,gradebook,admissions,ee101,ee601
true,ee601,cs,changescore,faculty,gradebook,ce,cs601,ee101
true,cs601,cs,changescore,faculty,gradebook,registrar,cs101,cs101
true,cs602,cs,changescore,faculty,gradebook,ee,ee601,ee601
true,cs101,cs,changescore,faculty,gradebook,cs,cs601,cs601
true,cs601,cs,changescore,faculty,gradebook,ce,cs101,cs101
true,cs602,cs,changescore,faculty,gradebook,ee,ee601,cs101
true,cs601,cs,changescore,faculty,gradebook,ce,ee101,cs601
